0.64706,0.64706,0.64706,0.64706,0.64706,0.63922,0.63922,0.64314,0.63922,0.63137,0.63137,0.63137,0.62353,0.61176,0.60784,0.60784,0.60392,0.6,0.60392,0.60392,0.60392,0.6,0.6,0.59608,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59608,0.59608,0.59608,0.59216,0.59216,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.56863,0.57255,0.57647,0.58039,0.58039,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824
0.64706,0.64706,0.64706,0.64706,0.64706,0.63922,0.63922,0.64314,0.63922,0.63137,0.63137,0.62745,0.62353,0.61961,0.61176,0.61176,0.60392,0.59216,0.59216,0.6,0.6,0.6,0.6,0.6,0.58824,0.58824,0.58824,0.58824,0.58824,0.59608,0.59216,0.59216,0.59608,0.59608,0.59608,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.57647,0.57647,0.57255,0.57647,0.57647,0.58039,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824
0.64706,0.64706,0.64706,0.64706,0.64706,0.64314,0.64314,0.64314,0.63922,0.63137,0.62745,0.62745,0.61961,0.61569,0.61176,0.61176,0.59608,0.59216,0.59608,0.59608,0.59608,0.59608,0.59608,0.59608,0.58824,0.58824,0.58824,0.59216,0.59216,0.59608,0.59608,0.59608,0.59608,0.59608,0.59608,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.57647,0.57647,0.57255,0.57647,0.57647,0.58039,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824
0.64706,0.64706,0.64706,0.63529,0.63922,0.63529,0.63922,0.64314,0.63922,0.63137,0.62745,0.62745,0.62745,0.61569,0.61176,0.61176,0.60784,0.6,0.59216,0.58824,0.58824,0.59216,0.59216,0.6,0.59216,0.59216,0.59216,0.59216,0.59608,0.59216,0.59608,0.58824,0.59608,0.59608,0.59608,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.57647,0.57647,0.57255,0.57647,0.57647,0.58039,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824
0.64706,0.64706,0.64314,0.63137,0.63922,0.63529,0.63922,0.64314,0.63922,0.63137,0.62745,0.62745,0.62745,0.61961,0.61569,0.61569,0.60784,0.59608,0.59216,0.58431,0.58431,0.58824,0.59216,0.6,0.6,0.6,0.6,0.59608,0.59216,0.59608,0.59608,0.58824,0.59608,0.59608,0.59608,0.59608,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.57647,0.57647,0.57255,0.57647,0.57647,0.58039,0.58039,0.58039,0.58039,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824
0.63922,0.63529,0.63529,0.63137,0.63529,0.63529,0.63529,0.63529,0.63529,0.63137,0.63137,0.63137,0.61961,0.61961,0.61961,0.61961,0.61176,0.59608,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.59216,0.59608,0.59608,0.59608,0.59608,0.59216,0.59608,0.58431,0.60392,0.6,0.58039,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.56471,0.56471,0.57255,0.57255,0.57647,0.57647,0.57647,0.57647,0.58039,0.58039,0.58039,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58824
0.64314,0.63529,0.63137,0.63137,0.62745,0.62745,0.62745,0.62745,0.63137,0.63137,0.63137,0.62745,0.62745,0.61961,0.61961,0.61961,0.61176,0.60392,0.58824,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.59216,0.6,0.59216,0.59216,0.59216,0.59608,0.58824,0.57255,0.54902,0.56078,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.56471,0.56471,0.57255,0.57255,0.57255,0.57255,0.57647,0.57647,0.58039,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.58431,0.58431,0.58431,0.58824
0.64314,0.63922,0.63137,0.62745,0.62745,0.62745,0.61961,0.61961,0.63137,0.63137,0.62745,0.62745,0.62745,0.61961,0.61961,0.61961,0.61176,0.60392,0.60392,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59608,0.58824,0.52549,0.49412,0.52941,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.58824,0.58824,0.58431,0.58431,0.58039,0.58039,0.58039,0.58039,0.58039,0.58039,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57255,0.57255,0.56471,0.56471,0.56471,0.56471,0.57255,0.57255,0.57255,0.57255,0.57647,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431
0.63922,0.63922,0.63529,0.62745,0.62745,0.62745,0.61961,0.62745,0.63137,0.63137,0.62745,0.62745,0.62745,0.62353,0.61961,0.61961,0.61569,0.61176,0.60784,0.60392,0.59608,0.59216,0.58824,0.59216,0.58431,0.58431,0.58431,0.58431,0.58824,0.59608,0.59608,0.59608,0.57255,0.56471,0.58431,0.58039,0.58431,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58431,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.58824,0.58824,0.58431,0.58431,0.58039,0.58039,0.58039,0.58039,0.58039,0.58039,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57647,0.56863,0.56471,0.56471,0.56471,0.56471,0.57255,0.57255,0.57255,0.57255,0.57647,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58039,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431
0.63922,0.63529,0.63529,0.63137,0.62745,0.62745,0.62745,0.62745,0.63137,0.63137,0.62353,0.61961,0.62353,0.62353,0.61961,0.61961,0.61961,0.61176,0.61176,0.60784,0.6,0.59608,0.59216,0.58824,0.58431,0.58039,0.58431,0.58039,0.58431,0.58824,0.59216,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.59216,0.58824,0.58824,0.58431,0.58431,0.58039,0.58039,0.58039,0.58039,0.58039,0.58039,0.58431,0.58431,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58824,0.58431,0.58431,0.58039,0.57647,0.57647,0.56863,0.56863,0.56863,0.56863,0.56863,0.57647,0.57647,0.57647,0.57647,0.57647,0.58039,0.58039,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58431,0.58039,0.58431,0.58039,0.58039
